tickerBond,closePriceBond,bondPremRatio,secShortNameBond,tickerEqu,remainSize,chgPct,doublelow,tradeDate
128038,107.645,11.5357,利欧转债,002131,1.808544,0.003206,119.1807,20191008
123011,111.0,-0.8948,德尔转债,300473,5.171912,-0.001251,110.1052,20191014
113539,116.96,-4.4262,圣达转债,603079,2.99136,-0.002133,112.5338,20191014
128066,107.85,5.8474,亚泰转债,002811,4.8,0.00419,113.6974,20191014
123030,107.735,6.6127,九洲转债,300040,3.08,0.003932,114.3477,20191014
113541,107.8,6.5478,荣晟转债,603165,3.3,0.002697,114.3478,20191014
123031,119.05,-4.6977,晶瑞转债,300655,1.85,-0.003791,114.3523,20191014
110030,112.62,2.5683,格力转债,600185,4.00446325,0.003743,115.1883,20191014
113536,107.01,8.4375,三星转债,603578,1.91565,0.000655,115.4475,20191014
113521,108.39,7.2802,科森转债,603626,6.097541,0.004727,115.6702,20191014
123026,110.761,5.1247,中环转债,300692,2.9,0.004635,115.8857,20191014
113537,105.05,11.0687,文灿转债,603348,8.0,0.005263,116.1187,20191014
128025,112.668,3.4911,特一转债,002728,3.394364,0.004341,116.1591,20191014
128073,107.632,8.757,哈尔转债,002615,3.0,0.003768,116.389,20191014
113027,103.53,12.9721,华钰转债,601020,6.4,0.003781,116.5021,20191014
128038,110.458,6.1384,利欧转债,002131,1.808544,0.009569,116.5964,20191014
128057,115.05,1.5621,博彦转债,002649,5.754523,-0.000565,116.6121,20191014
128039,114.0,2.7233,三力转债,002224,2.804493,0.000878,116.7233,20191014
123028,106.2,10.8375,清水转债,300437,4.9,0.007017,117.0375,20191014
128053,108.15,9.0419,尚荣转债,002551,7.497607,0.006028,117.1919,20191014
113514,107.27,10.4584,威帝转债,603023,1.341565,0.010551,117.7284,20191014
123011,108.81,0.089,德尔转债,300473,5.092207,-0.005847,108.899,20191021
113539,121.92,-10.8521,圣达转债,603079,2.99136,0.013214,111.0679,20191021
113530,106.67,6.4794,大丰转债,603081,6.299662,0.015905,113.1494,20191021
123026,109.9,4.4686,中环转债,300692,2.9,-0.011691,114.3686,20191021
110030,109.63,4.8087,格力转债,600185,4.00445325,-0.002094,114.4387,20191021
123030,106.4,8.4937,九洲转债,300040,3.08,0.0,114.8937,20191021
123031,114.35,1.2405,晶瑞转债,300655,1.85,-0.00879,115.5905,20191021
113536,105.21,10.6441,三星转债,603578,1.91565,-0.00614,115.8541,20191021
113027,102.49,14.0397,华钰转债,601020,6.4,-0.004565,116.5297,20191021
128066,107.03,9.6224,亚泰转债,002811,4.8,-0.001884,116.6524,20191021
128025,113.376,3.5259,特一转债,002728,3.394354,-0.009739,116.9019,20191021
113514,107.59,9.3944,威帝转债,603023,1.341555,-0.015195,116.9844,20191021
113534,103.57,13.6072,鼎胜转债,603876,12.539771,-0.005855,117.1772,20191021
123021,113.91,3.4162,万信转2,300168,11.952368,0.009849,117.3262,20191021
123028,104.559,13.7959,清水转债,300437,4.9,-0.004409,118.3549,20191021
128053,106.801,11.5933,尚荣转债,002551,7.497605,-0.004437,118.3943,20191021
128073,106.701,11.9106,哈尔转债,002615,3.0,-0.010314,118.6116,20191021
113507,118.56,0.4466,天马转债,603668,0.420677,0.002537,119.0066,20191021
128057,108.916,10.293,博彦转债,002649,5.754415,-0.008927,119.209,20191021
128038,114.008,5.4267,利欧转债,002131,1.808509,-0.025772,119.4347,20191021
123011,109.8,-0.2446,德尔转债,300473,5.080825,0.001898,109.5554,20191028
113539,118.61,-7.3902,圣达转债,603079,2.99136,-0.003696,111.2198,20191028
123030,107.313,4.5613,九洲转债,300040,3.08,0.001989,111.8743,20191028
123031,118.099,-4.8373,晶瑞转债,300655,1.85,0.026056,113.2617,20191028
110030,108.71,4.7302,格力转债,600185,4.00392325,-0.003301,113.4402,20191028
123026,111.76,2.2114,中环转债,300692,2.9,0.010306,113.9714,20191028
113534,104.31,10.149,鼎胜转债,603876,12.539741,-0.000862,114.459,20191028
128066,107.42,7.3474,亚泰转债,002811,4.799813,0.007683,114.7674,20191028
128053,107.514,7.2945,尚荣转债,002551,7.497566,0.006459,114.8085,20191028
113536,106.16,8.9174,三星转债,603578,1.91565,0.001321,115.0774,20191028
128073,107.643,7.8289,哈尔转债,002615,3.0,0.002916,115.4719,20191028
128025,114.0,1.5743,特一转债,002728,3.394354,0.011167,115.5743,20191028
113027,102.08,13.9575,华钰转债,601020,6.4,0.005021,116.0375,20191028
113530,105.35,10.839,大丰转债,603081,6.299542,0.003716,116.189,20191028
128049,102.666,13.7037,华源转债,002787,3.999059,0.002607,116.3697,20191028
113025,110.56,6.507,明泰转债,601677,18.389692,0.000724,117.067,20191028
123021,114.43,3.4051,万信转2,300168,11.952129,0.009083,117.8351,20191028
113514,106.06,12.0677,威帝转债,603023,1.341555,0.002268,118.1277,20191028
123028,104.9,13.3413,清水转债,300437,4.9,0.003156,118.2413,20191028
123024,104.244,14.196,岱勒转债,300700,2.099925,0.004761,118.44,20191028
123011,108.801,0.9109,德尔转债,300473,4.947803,-0.005748,109.7119,20191104
113530,106.98,2.7498,大丰转债,603081,6.299473,-0.009444,109.7298,20191104
113539,121.07,-11.0443,圣达转债,603079,2.99136,0.006735,110.0257,20191104
128066,107.025,5.7389,亚泰转债,002811,4.799732,0.009184,112.7639,20191104
110030,108.45,5.0872,格力转债,600185,4.00365325,0.001478,113.5372,20191104
113536,105.34,8.754,三星转债,603578,1.91565,-0.001043,114.094,20191104
123030,105.56,8.6086,九洲转债,300040,3.08,0.003823,114.1686,20191104
123026,110.099,4.1751,中环转债,300692,2.9,0.005424,114.2741,20191104
128050,103.88,10.5128,钧达转债,002865,3.199397,0.0,114.3928,20191104
123031,118.498,-3.9685,晶瑞转债,300655,1.85,0.010903,114.5295,20191104
128057,113.205,1.8729,博彦转债,002649,5.711103,0.009767,115.0779,20191104
128053,105.242,10.1998,尚荣转债,002551,7.497566,-0.000484,115.4418,20191104
128025,112.964,2.6643,特一转债,002728,3.394344,-0.002966,115.6283,20191104
113534,103.2,12.4747,鼎胜转债,603876,12.539731,0.002721,115.6747,20191104
128075,103.307,12.4337,远东转债,002406,8.937,5.8e-05,115.7407,20191104
113541,103.5,12.2549,荣晟转债,603165,3.3,0.00213,115.7549,20191104
128049,101.306,15.0787,华源转债,002787,3.999059,-0.00257,116.3847,20191104
128073,106.918,9.5626,哈尔转债,002615,3.0,0.006401,116.4806,20191104
123021,114.0,3.0851,万信转2,300168,11.952012,0.022422,117.0851,20191104
113027,101.0,16.1957,华钰转债,601020,6.4,0.0,117.1957,20191104
113539,121.93,-12.2494,圣达转债,603079,2.99136,-0.011432,109.6806,20191111
128076,103.198,6.5453,金轮转债,002722,2.14,-0.014026,109.7433,20191111
123011,109.49,0.9825,德尔转债,300473,4.947753,-0.004636,110.4725,20191111
110030,107.34,5.2352,格力转债,600185,4.00362325,-0.006111,112.5752,20191111
128050,104.001,9.0877,钧达转债,002865,3.199397,0.003861,113.0887,20191111
113534,104.05,10.179,鼎胜转债,603876,12.539711,-0.000576,114.229,20191111
113536,104.27,10.7168,三星转债,603578,1.91565,-0.007614,114.9868,20191111
123031,121.4,-6.2465,晶瑞转债,300655,1.85,-0.013008,115.1535,20191111
128025,110.0,5.167,特一转债,002728,3.394334,-0.0108,115.167,20191111
123026,108.436,6.8732,中环转债,300692,2.9,-0.011955,115.3092,20191111
128066,106.621,8.902,亚泰转债,002811,4.799702,-0.006865,115.523,20191111
123030,104.699,12.8136,九洲转债,300040,3.08,-0.008551,117.5126,20191111
128039,112.29,5.2493,三力转债,002224,2.58588,-0.003638,117.5393,20191111
128073,106.031,11.6115,哈尔转债,002615,3.0,-0.005338,117.6425,20191111
113541,103.64,14.0588,荣晟转债,603165,3.3,-0.001253,117.6988,20191111
123019,109.75,8.1228,中来转债,300393,9.99923,-0.006787,117.8728,20191111
128057,113.18,5.5148,博彦转债,002649,5.711053,-0.011174,118.6948,20191111
128053,104.505,14.5805,尚荣转债,002551,7.497566,-0.004382,119.0855,20191111
113530,107.0,12.293,大丰转债,603081,6.299433,-0.0065,119.293,20191111
128077,112.2,7.304,华夏转债,002928,7.9,-0.017977,119.504,20191111
128076,103.999,5.1943,金轮转债,002722,2.14,0.008113,109.1933,20191118
123011,109.645,0.1659,德尔转债,300473,4.930799,-0.007046,109.8109,20191118
128025,108.35,3.3337,特一转债,002728,3.394334,-0.003,111.6837,20191118
128066,105.733,7.5497,亚泰转债,002811,4.799702,0.001354,113.2827,20191118
113536,103.9,9.4413,三星转债,603578,1.91565,0.003865,113.3413,20191118
110030,105.82,7.9795,格力转债,600185,4.00350325,-0.005825,113.7995,20191118
113530,106.8,7.8293,大丰转债,603081,6.299433,0.014052,114.6293,20191118
128050,104.129,10.5604,钧达转债,002865,3.199397,0.001231,114.6894,20191118
123026,106.256,8.6388,中环转债,300692,2.9,-0.001447,114.8948,20191118
123019,110.82,4.0846,中来转债,300393,9.9992,0.026102,114.9046,20191118
113521,104.09,10.8424,科森转债,603626,6.097541,0.00755,114.9324,20191118
123031,117.719,-2.7124,晶瑞转债,300655,1.85,-0.010673,115.0066,20191118
123027,113.541,1.6815,蓝晓转债,300487,3.4,-0.016194,115.2225,20191118
113541,102.21,13.1502,荣晟转债,603165,3.3,-0.000293,115.3602,20191118
123030,103.3,12.7988,九洲转债,300040,3.08,0.000106,116.0988,20191118
128039,110.577,6.2049,三力转债,002224,2.58588,-0.000479,116.7819,20191118
128057,110.945,5.8965,博彦转债,002649,5.711022,-0.001359,116.8415,20191118
128077,110.0,8.1495,华夏转债,002928,7.9,-0.004525,118.1495,20191118
128053,103.946,14.2238,尚荣转债,002551,7.497566,-0.00282,118.1698,20191118
128073,104.69,13.7082,哈尔转债,002615,3.0,0.00086,118.3982,20191118
128079,103.787,5.5011,英联转债,002846,2.14,-0.020665,109.2881,20191125
110030,105.99,5.1488,格力转债,600185,4.00349325,0.001985,111.1388,20191125
113536,104.24,7.1144,三星转债,603578,1.91565,0.003949,111.3544,20191125
128076,104.39,7.8504,金轮转债,002722,2.14,-0.000766,112.2404,20191125
123011,112.599,-0.3146,德尔转债,300473,4.692462,0.008139,112.2844,20191125
128066,105.931,6.3621,亚泰转债,002811,4.799702,-0.003471,112.2931,20191125
128025,109.0,3.9537,特一转债,002728,3.394334,0.000147,112.9537,20191125
113539,117.11,-3.4815,圣达转债,603079,2.99136,0.003427,113.6285,20191125
113530,109.25,4.3916,大丰转债,603081,6.299433,0.009704,113.6416,20191125
123030,103.1,11.7243,九洲转债,300040,3.08,0.0,114.8243,20191125
123026,105.65,9.1982,中环转债,300692,2.9,0.000587,114.8482,20191125
113546,99.5,15.3849,迪贝转债,603320,2.2993,-0.002506,114.8849,20191125
123027,114.05,1.0059,蓝晓转债,300487,3.4,-0.008269,115.0559,20191125
113027,100.62,15.4972,华钰转债,601020,6.4,0.005697,116.1172,20191125
128053,104.084,12.6041,尚荣转债,002551,7.497566,0.00024,116.6881,20191125
113534,101.54,15.2697,鼎胜转债,603876,12.539692,0.004451,116.8097,20191125
113521,104.55,12.2944,科森转债,603626,6.097541,0.001341,116.8444,20191125
123019,108.83,8.0979,中来转债,300393,9.9992,-0.001908,116.9279,20191125
128039,108.99,8.2473,三力转债,002224,2.58588,-9.2e-05,117.2373,20191125
123031,125.29,-7.7391,晶瑞转债,300655,1.85,-0.013465,117.5509,20191125
123034,101.282,3.6192,通光转债,300265,2.97,0.004722,104.9012,20191202
128079,105.95,1.5979,英联转债,002846,2.14,0.006842,107.5479,20191202
128076,104.068,5.6929,金轮转债,002722,2.14,0.000461,109.7609,20191202
128066,107.0,4.3902,亚泰转债,002811,4.799689,0.003592,111.3902,20191202
113539,115.51,-3.9197,圣达转债,603079,2.99136,-0.00491,111.5903,20191202
123011,112.499,-0.2758,德尔转债,300473,4.603764,0.001861,112.2232,20191202
113536,103.53,8.9354,三星转债,603578,1.91565,-0.00135,112.4654,20191202
128025,108.502,4.2509,特一转债,002728,3.394334,0.001366,112.7529,20191202
123026,104.055,8.7365,中环转债,300692,2.9,-0.006066,112.7915,20191202
123027,114.016,-0.6014,蓝晓转债,300487,3.4,-0.002799,113.4146,20191202
123030,102.756,11.3515,九洲转债,300040,3.08,-0.002369,114.1075,20191202
113546,98.99,15.2281,迪贝转债,603320,2.2993,-0.000707,114.2181,20191202
123019,110.43,4.6054,中来转债,300393,9.9992,0.006599,115.0354,20191202
128039,106.229,9.4196,三力转债,002224,2.58588,-0.000207,115.6486,20191202
113541,101.04,15.3334,荣晟转债,603165,3.3,0.00109,116.3734,20191202
113521,104.45,12.604,科森转债,603626,6.097541,0.002303,117.054,20191202
110030,105.62,11.8855,格力转债,600185,4.00346325,-0.000662,117.5055,20191202
113534,99.86,18.0093,鼎胜转债,603876,12.539692,-0.002298,117.8693,20191202
123020,116.85,1.0759,富祥转债,300497,3.760363,0.004859,117.9259,20191202
113537,104.51,13.4468,文灿转债,603348,8.0,0.009954,117.9568,20191202
128069,106.88,-0.0315,华森转债,002907,3.0,0.001593,106.8485,20191209
123034,101.921,5.9022,通光转债,300265,2.97,0.004138,107.8232,20191209
128076,105.258,4.4204,金轮转债,002722,2.14,0.006291,109.6784,20191209
128079,107.79,2.0613,英联转债,002846,2.14,0.014017,109.8513,20191209
128066,107.031,3.4656,亚泰转债,002811,4.799689,0.00029,110.4966,20191209
113514,108.01,2.9171,威帝转债,603023,1.19347,0.000834,110.9271,20191209
128025,109.1,3.9207,特一转债,002728,3.394324,0.003541,113.0207,20191209
123011,113.85,-0.1255,德尔转债,300473,4.305166,0.000791,113.7245,20191209
123026,105.87,7.9751,中环转债,300692,2.9,0.00548,113.8451,20191209
113536,105.1,8.8476,三星转债,603578,1.91555,0.00315,113.9476,20191209
113546,99.93,14.0203,迪贝转债,603320,2.2993,0.003213,113.9503,20191209
113539,122.12,-7.2661,圣达转债,603079,2.99136,-0.020611,114.8539,20191209
123030,104.512,10.5228,九洲转债,300040,3.08,0.004247,115.0348,20191209
110030,105.67,10.0729,格力转债,600185,4.00271325,9.5e-05,115.7429,20191209
128039,107.79,7.9752,三力转债,002224,2.58588,0.000789,115.7652,20191209
113537,107.28,8.6428,文灿转债,603348,8.0,0.015909,115.9228,20191209
113521,109.61,6.5482,科森转债,603626,6.097012,-0.009668,116.1582,20191209
123027,115.651,0.5276,蓝晓转债,300487,3.4,-0.004982,116.1786,20191209
123033,109.8,6.5918,金力转债,300748,4.35,0.016196,116.3918,20191209
128056,98.1,18.5593,今飞转债,002863,3.679739,0.003991,116.6593,20191209
123034,103.451,5.9741,通光转债,300265,2.97,0.008294,109.4251,20191216
128076,107.08,3.2162,金轮转债,002722,2.14,0.011821,110.2962,20191216
113549,103.21,9.0314,白电转债,603861,8.8,-0.003187,112.2414,20191216
128069,108.09,4.2832,华森转债,002907,3.0,0.014453,112.3732,20191216
113546,100.64,12.8072,迪贝转债,603320,2.2993,0.005395,113.4472,20191216
128066,110.301,3.4508,亚泰转债,002811,4.799679,0.035486,113.7518,20191216
128081,107.4,7.1819,海亮转债,002203,31.5,0.074,114.5819,20191216
128079,114.5,0.5402,英联转债,002846,2.14,0.045376,115.0402,20191216
113536,106.68,8.6046,三星转债,603578,1.91554,0.007556,115.2846,20191216
113521,117.28,-1.4168,科森转债,603626,5.932693,0.016291,115.8632,20191216
128025,112.078,3.8755,特一转债,002728,3.394324,0.010622,115.9535,20191216
113514,117.11,-0.8754,威帝转债,603023,0.966346,0.024674,116.2346,20191216
123026,107.8,8.5939,中环转债,300692,2.9,0.009656,116.3939,20191216
123030,105.815,10.8723,九洲转债,300040,3.08,0.007724,116.6873,20191216
128053,104.21,13.4937,尚荣转债,002551,7.497561,0.010276,117.7037,20191216
128049,106.498,11.3859,华源转债,002787,3.999009,0.054853,117.8839,20191216
113541,102.41,15.9078,荣晟转债,603165,3.3,0.004118,118.3178,20191216
113534,100.1,18.3845,鼎胜转债,603876,12.539672,0.004213,118.4845,20191216
123033,110.0,9.3101,金力转债,300748,4.35,-0.001661,119.3101,20191216
128039,110.149,9.3984,三力转债,002224,2.58588,0.015198,119.5474,20191216
123034,102.9,8.9047,通光转债,300265,2.97,-0.018233,111.8047,20191223
128076,108.211,4.7112,金轮转债,002722,2.14,-0.0216,112.9222,20191223
128079,122.7,-9.0663,英联转债,002846,2.14,0.021649,113.6337,20191223
128066,110.11,3.6659,亚泰转债,002811,4.799609,-0.006147,113.7759,20191223
128069,105.8,8.3775,华森转债,002907,3.0,-0.052574,114.1775,20191223
128049,104.5,9.9076,华源转债,002787,3.999009,-0.012287,114.4076,20191223
128025,111.235,3.218,特一转债,002728,3.394314,-0.005178,114.453,20191223
113536,107.86,7.3707,三星转债,603578,1.915511,-0.015427,115.2307,20191223
110058,101.18,14.4164,永鼎转债,600105,9.798072,-0.018718,115.5964,20191223
113549,105.33,10.492,白电转债,603861,8.8,-0.008192,115.822,20191223
113514,110.52,5.7242,威帝转债,603023,0.965216,-0.039958,116.2442,20191223
113546,101.17,15.1503,迪贝转债,603320,2.2993,-0.007943,116.3203,20191223
128070,103.69,12.6552,智能转债,002877,2.3,-0.003604,116.3452,20191223
123026,107.549,8.9652,中环转债,300692,2.898436,-0.004637,116.5142,20191223
128081,108.615,8.1748,海亮转债,002203,31.5,-0.002434,116.7898,20191223
123030,105.02,11.8904,九洲转债,300040,3.08,-0.015367,116.9104,20191223
128053,103.898,13.4065,尚荣转债,002551,7.497561,-0.008597,117.3045,20191223
128039,109.816,8.513,三力转债,002224,2.58588,-0.018299,118.329,20191223
113541,102.65,15.7595,荣晟转债,603165,3.3,-0.009648,118.4095,20191223
113521,119.05,-0.41,科森转债,603626,5.41863,-0.038679,118.64,20191223
128025,110.052,1.3291,特一转债,002728,3.394284,-0.005521,111.3811,20191230
123034,104.9,9.2822,通光转债,300265,2.97,0.002092,114.1822,20191230
113534,108.95,5.3643,鼎胜转债,603876,11.986203,-0.011791,114.3143,20191230
128049,105.498,11.1127,华源转债,002787,3.999009,-0.000587,116.6107,20191230
113536,109.69,7.0344,三星转债,603578,1.915501,0.001735,116.7244,20191230
128079,128.0,-11.122,英联转债,002846,2.14,0.00079,116.878,20191230
113546,103.12,13.8578,迪贝转债,603320,2.2993,0.002528,116.9778,20191230
123026,108.954,8.3379,中环转债,300692,2.697841,0.002983,117.2919,20191230
128076,110.97,6.5539,金轮转债,002722,2.14,-0.002077,117.5239,20191230
113550,123.4,-5.0842,常汽转债,603035,9.92424,-0.005801,118.3158,20191230
123030,107.597,11.1055,九洲转债,300040,3.08,0.000902,118.7025,20191230
113514,109.47,9.2447,威帝转债,603023,0.965216,-0.005903,118.7147,20191230
128066,113.801,5.0034,亚泰转债,002811,4.799579,0.009859,118.8044,20191230
113541,104.73,14.8532,荣晟转债,603165,3.3,0.002201,119.5832,20191230
113521,120.44,-0.4911,科森转债,603626,5.151456,-0.005039,119.9489,20191230
128039,113.468,6.8688,三力转债,002224,2.58587,0.007727,120.3368,20191230
128053,106.191,14.3775,尚荣转债,002551,7.497561,0.002748,120.5685,20191230
110058,103.7,17.0066,永鼎转债,600105,9.797712,0.004748,120.7066,20191230
113549,108.6,12.3491,白电转债,603861,8.8,0.005369,120.9491,20191230
128073,107.1,13.9779,哈尔转债,002615,3.0,0.001862,121.0779,20191230
128082,113.06,2.3367,华锋转债,002806,3.524,0.1306,115.3967,20200106
123034,107.22,8.5806,通光转债,300265,2.97,-0.000736,115.8006,20200106
128025,117.248,-0.1388,特一转债,002728,3.041826,-0.010565,117.1092,20200106
128076,111.559,6.3008,金轮转债,002722,2.14,-0.008541,117.8598,20200106
128049,111.05,6.9265,华源转债,002787,3.999009,0.030244,117.9765,20200106
128079,129.9,-11.8814,英联转债,002846,2.14,0.018113,118.0186,20200106
113536,112.22,6.2485,三星转债,603578,1.915491,0.001964,118.4685,20200106
113546,104.51,14.5697,迪贝转债,603320,2.2993,-0.004856,119.0797,20200106
123026,111.03,8.5607,中环转债,300692,2.328811,-0.001529,119.5907,20200106
123030,109.5,10.6648,九洲转债,300040,3.08,0.0,120.1648,20200106
113549,109.77,10.7555,白电转债,603861,8.8,-0.005256,120.5255,20200106
128066,114.01,6.7941,亚泰转债,002811,4.799509,-0.001664,120.8041,20200106
113514,112.02,9.0957,威帝转债,603023,0.965126,-0.006386,121.1157,20200106
113541,106.7,14.6626,荣晟转债,603165,3.3,0.000938,121.3626,20200106
113534,115.03,7.2396,鼎胜转债,603876,11.986103,0.018235,122.2696,20200106
128053,108.61,13.7265,尚荣转债,002551,7.497561,0.00658,122.3365,20200106
128073,109.22,13.323,哈尔转债,002615,3.0,0.001835,122.543,20200106
128039,115.5,7.0532,三力转债,002224,2.585859,0.000945,122.5532,20200106
128070,107.08,15.9426,智能转债,002877,2.3,0.003091,123.0226,20200106
128056,102.089,21.0075,今飞转债,002863,3.679679,0.003716,123.0965,20200106
123034,107.55,7.6849,通光转债,300265,2.97,-0.000929,115.2349,20200113
128082,115.0,1.0373,华锋转债,002806,3.524,0.006388,116.0373,20200113
128076,112.7,3.6895,金轮转债,002722,2.14,-0.006786,116.3895,20200113
113536,115.82,1.8906,三星转债,603578,1.915471,0.008885,117.7106,20200113
128066,115.022,3.2964,亚泰转债,002811,4.799463,-0.003612,118.3184,20200113
128049,112.4,6.0537,华源转债,002787,3.999009,-0.011347,118.4537,20200113
113557,112.3,6.3894,森特转债,603098,6.0,-0.018957,118.6894,20200113
113549,108.85,9.9507,白电转债,603861,8.8,-0.001742,118.8007,20200113
128025,117.852,1.1563,特一转债,002728,3.040426,0.004877,119.0083,20200113
128085,111.91,7.3257,鸿达转债,002002,24.2678,-0.003029,119.2357,20200113
123030,110.588,8.6813,九洲转债,300040,3.08,0.001703,119.2693,20200113
113546,105.54,13.8721,迪贝转债,603320,2.2993,0.001613,119.4121,20200113
128070,106.614,13.3812,智能转债,002877,2.299809,0.005081,119.9952,20200113
123026,112.0,8.0501,中环转债,300692,2.328791,-0.003435,120.0501,20200113
123032,106.729,13.4507,万里转债,300591,1.8029,-0.007218,120.1797,20200113
128053,108.385,11.8149,尚荣转债,002551,7.497561,0.00171,120.1999,20200113
128039,118.699,1.7669,三力转债,002224,2.584579,-0.012323,120.4659,20200113
113514,112.39,8.368,威帝转债,603023,0.965126,0.000356,120.758,20200113
113541,107.74,13.0545,荣晟转债,603165,3.3,-0.000649,120.7945,20200113
128073,110.118,12.0498,哈尔转债,002615,3.0,0.000936,122.1678,20200113
128091,112.512,2.9019,新天转债,002873,1.773,0.012618,115.4139,20200120
123034,107.2,8.2855,通光转债,300265,2.97,0.003595,115.4855,20200120
113536,115.67,0.6823,三星转债,603578,1.911233,-0.005075,116.3523,20200120
128082,112.415,4.7033,华锋转债,002806,3.524,-0.000756,117.1183,20200120
128049,111.0,6.6053,华源转债,002787,3.999009,0.004734,117.6053,20200120
128076,111.525,6.2007,金轮转债,002722,2.14,-0.002442,117.7257,20200120
113559,120.43,-2.7008,永创转债,603901,5.1217,0.000582,117.7292,20200120
128066,112.9,5.0893,亚泰转债,002811,4.799443,-0.003196,117.9893,20200120
128087,109.41,9.0686,孚日转债,002083,6.5,-9.1e-05,118.4786,20200120
113557,111.58,6.9916,森特转债,603098,6.0,-0.001164,118.5716,20200120
113549,107.26,11.3472,白电转债,603861,8.8,0.00318,118.6072,20200120
123026,111.104,7.6074,中环转债,300692,2.328651,-0.000773,118.7114,20200120
128025,117.88,0.8441,特一转债,002728,3.040316,0.017496,118.7241,20200120
113541,109.03,10.6255,荣晟转债,603165,3.3,0.013478,119.6555,20200120
128085,113.311,6.3626,鸿达转债,002002,24.2678,-0.000168,119.6736,20200120
113546,104.46,15.3373,迪贝转债,603320,2.2993,0.000862,119.7973,20200120
123030,110.709,9.1766,九洲转债,300040,3.08,0.006812,119.8856,20200120
128079,134.151,-14.1179,英联转债,002846,2.14,0.010782,120.0331,20200120
128039,120.78,-0.6844,三力转债,002224,2.575449,0.018768,120.0956,20200120
128053,108.5,11.6978,尚荣转债,002551,7.497451,0.007896,120.1978,20200120
128079,118.7,-15.4106,英联转债,002846,2.14,-0.066751,103.2894,20200203
128090,115.508,-8.5106,汽模转2,002510,4.71,-0.112849,106.9974,20200203
128039,108.096,2.1393,三力转债,002224,2.559969,-0.092012,110.2353,20200203
128068,117.506,-6.9573,和而转债,002402,1.713417,-0.164259,110.5487,20200203
123038,115.49,-2.614,联得转债,300545,2.0,-0.097734,112.876,20200203
113559,110.1,3.4302,永创转债,603901,5.1217,-0.083035,113.5302,20200203
113536,107.06,6.7896,三星转债,603578,1.911233,-0.051559,113.8496,20200203
123011,113.04,1.2394,德尔转债,300473,2.507844,-0.081819,114.2794,20200203
123037,106.997,7.7681,新莱转债,300260,2.8,-0.082366,114.7651,20200203
128091,107.0,7.9822,新天转债,002873,1.773,-0.042506,114.9822,20200203
113526,116.51,-0.9778,联泰转债,603797,2.071064,-0.126546,115.5322,20200203
128049,102.67,12.8769,华源转债,002787,3.999009,-0.049352,115.5469,20200203
113539,115.08,0.6993,圣达转债,603079,1.99218172,-0.086304,115.7793,20200203
128066,103.484,12.9471,亚泰转债,002811,4.799433,-0.056681,116.4311,20200203
128082,104.3,12.3165,华锋转债,002806,3.524,-0.053539,116.6165,20200203
123034,98.98,18.2425,通光转债,300265,2.97,-0.060715,117.2225,20200203
128025,110.001,7.3604,特一转债,002728,2.992005,-0.045958,117.3614,20200203
123026,102.88,14.6111,中环转债,300692,2.328651,-0.064464,117.4911,20200203
113557,102.85,15.0753,森特转债,603098,6.0,-0.068978,117.9253,20200203
128076,100.119,18.8714,金轮转债,002722,2.14,-0.060427,118.9904,20200203
128079,131.999,-14.4848,英联转债,002846,2.14,0.01234,117.5142,20200210
128085,114.5,4.0433,鸿达转债,002002,24.2678,-0.01463,118.5433,20200210
113536,115.65,4.4393,三星转债,603578,1.911213,0.019572,120.0893,20200210
128087,110.592,10.0752,孚日转债,002083,6.5,0.005382,120.6672,20200210
128025,114.959,6.2906,特一转债,002728,2.991995,-0.012889,121.2496,20200210
128049,109.5,13.7348,华源转债,002787,3.999009,-4.6e-05,123.2348,20200210
128082,108.1,15.5581,华锋转债,002806,3.524,0.014642,123.6581,20200210
123026,114.581,9.0867,中环转债,300692,2.328621,-0.005546,123.6677,20200210
128039,124.2,-0.2636,三力转债,002224,2.554419,0.016367,123.9364,20200210
128076,105.56,18.7351,金轮转债,002722,2.14,0.007252,124.2951,20200210
128091,113.9,10.418,新天转债,002873,1.773,-0.017256,124.318,20200210
123030,107.39,17.0407,九洲转债,300040,3.08,0.006231,124.4307,20200210
128069,114.235,10.625,华森转债,002907,2.99954,-0.015232,124.86,20200210
123034,103.021,23.0699,通光转债,300265,2.97,0.004485,126.0909,20200210
128066,107.65,19.1637,亚泰转债,002811,4.799413,0.007223,126.8137,20200210
113554,123.39,3.5445,仙鹤转债,603733,12.5,-0.012327,126.9345,20200210
113541,106.03,21.1032,荣晟转债,603165,3.299861,0.008753,127.1332,20200210
123037,116.5,10.8485,新莱转债,300260,2.8,0.009663,127.3485,20200210
113546,102.91,24.996,迪贝转债,603320,2.2993,0.00498,127.906,20200210
113514,107.06,21.0351,威帝转债,603023,0.965126,0.011049,128.0951,20200210
128025,116.301,7.5958,特一转债,002728,2.991995,0.010434,123.8968,20200217
128082,109.55,14.7791,华锋转债,002806,3.524,0.016422,124.3291,20200217
128091,114.399,10.0606,新天转债,002873,1.773,0.009513,124.4596,20200217
123042,111.31,13.2075,银河转债,300619,1.6666,0.001791,124.5175,20200217
128087,112.328,12.6806,孚日转债,002083,6.5,0.013809,125.0086,20200217
113536,121.79,3.234,三星转债,603578,1.911173,0.019761,125.024,20200217
128049,111.098,14.2895,华源转债,002787,3.998909,0.011085,125.3875,20200217
123026,114.011,11.8307,中环转债,300692,2.328561,0.012531,125.8417,20200217
