date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2020-02-18,123034.XSHE,通光转债,820.0,107.454,101.448,88112.28
2020-02-18,128049.XSHE,华源转债,780.0,112.35,106.4958,87633.0
2020-02-18,128082.XSHE,华锋转债,790.0,111.223,112.7082,87866.17
2020-02-18,128091.XSHE,新天转债,760.0,114.831,112.5617,87271.56
2020-02-18,128079.XSHE,英联转债,620.0,141.6,133.2146,87792.0
2020-02-18,123037.XSHE,新莱转债,720.0,123.89,106.997,89200.8
2020-02-18,123030.XSHE,九洲转债,790.0,111.64,107.39,88195.6
2020-02-18,128069.XSHE,华森转债,750.0,117.61,114.2519,88207.5
2020-02-18,113561.XSHG,正裕转债,800.0,109.4,106.6494,87520.0
2020-02-18,128085.XSHE,鸿达转债,730.0,128.75,114.5,93987.5
2020-02-18,113541.XSHG,荣晟转债,820.0,107.1,106.0398,87822.0
2020-02-18,128087.XSHE,孚日转债,770.0,114.115,110.592,87868.55
2020-02-18,113546.XSHG,迪贝转债,830.0,106.86,102.9386,88693.8
2020-02-18,113549.XSHG,白电转债,810.0,107.5,106.62,87075.0
2020-02-18,123042.XSHE,银河转债,780.0,112.05,111.31,87399.0
2020-02-19,113536.XSHG,三星转债,720.0,120.06,102.3754,86443.2
2020-02-19,123026.XSHE,中环转债,760.0,115.0,111.2577,87400.0
2020-02-19,128066.XSHE,亚泰转债,800.0,110.2,108.1976,88160.0
2020-02-19,128025.XSHE,特一转债,750.0,116.89,112.8441,87667.5
2020-02-19,128076.XSHE,金轮转债,810.0,107.55,103.3924,87115.5
2020-02-19,123034.XSHE,通光转债,820.0,107.459,101.448,88116.38
2020-02-19,128049.XSHE,华源转债,780.0,111.813,106.4958,87214.14
2020-02-19,128082.XSHE,华锋转债,790.0,113.2,112.7082,89428.0
2020-02-19,128091.XSHE,新天转债,760.0,115.001,112.5617,87400.76
2020-02-19,128079.XSHE,英联转债,620.0,139.087,133.2146,86233.94
2020-02-19,123037.XSHE,新莱转债,720.0,124.986,106.997,89989.92
2020-02-19,123030.XSHE,九洲转债,790.0,111.7,107.39,88243.0
2020-02-19,128069.XSHE,华森转债,750.0,117.002,114.2519,87751.5
2020-02-19,113561.XSHG,正裕转债,800.0,109.21,106.6494,87368.0
2020-02-19,128085.XSHE,鸿达转债,730.0,124.1,114.5,90593.0
2020-02-19,113541.XSHG,荣晟转债,820.0,107.42,106.0398,88084.4
2020-02-19,128087.XSHE,孚日转债,770.0,116.38,110.592,89612.6
2020-02-19,113546.XSHG,迪贝转债,830.0,107.34,102.9386,89092.2
2020-02-19,113549.XSHG,白电转债,810.0,107.51,106.62,87083.1
2020-02-19,123042.XSHE,银河转债,780.0,114.1,111.31,88998.0
2020-02-20,113536.XSHG,三星转债,720.0,121.25,102.3754,87300.0
2020-02-20,123026.XSHE,中环转债,760.0,115.598,111.2577,87854.48
2020-02-20,128066.XSHE,亚泰转债,800.0,111.7,108.1976,89360.0
2020-02-20,128025.XSHE,特一转债,750.0,118.446,112.8441,88834.5
2020-02-20,128076.XSHE,金轮转债,810.0,109.299,103.3924,88532.19
2020-02-20,123034.XSHE,通光转债,820.0,107.96,101.448,88527.2
2020-02-20,128049.XSHE,华源转债,780.0,112.29,106.4958,87586.2
2020-02-20,128082.XSHE,华锋转债,790.0,113.744,112.7082,89857.76
2020-02-20,128091.XSHE,新天转债,760.0,115.83,112.5617,88030.8
2020-02-20,128079.XSHE,英联转债,620.0,140.5,133.2146,87110.0
2020-02-20,123037.XSHE,新莱转债,720.0,126.5,106.997,91080.0
2020-02-20,123030.XSHE,九洲转债,790.0,114.18,107.39,90202.2
2020-02-20,128069.XSHE,华森转债,750.0,117.35,114.2519,88012.5
2020-02-20,113561.XSHG,正裕转债,800.0,112.05,106.6494,89640.0
2020-02-20,128085.XSHE,鸿达转债,730.0,130.589,114.5,95329.97
2020-02-20,113541.XSHG,荣晟转债,820.0,109.02,106.0398,89396.4
2020-02-20,128087.XSHE,孚日转债,770.0,117.5,110.592,90475.0
2020-02-20,113546.XSHG,迪贝转债,830.0,108.01,102.9386,89648.3
2020-02-20,113549.XSHG,白电转债,810.0,109.01,106.62,88298.1
2020-02-20,123042.XSHE,银河转债,780.0,116.25,111.31,90675.0
2020-02-21,113536.XSHG,三星转债,720.0,121.83,102.3754,87717.6
2020-02-21,123026.XSHE,中环转债,760.0,117.299,111.2577,89147.24
2020-02-21,128066.XSHE,亚泰转债,800.0,112.176,108.1976,89740.8
2020-02-21,128025.XSHE,特一转债,750.0,119.124,112.8441,89343.0
2020-02-21,128076.XSHE,金轮转债,810.0,110.129,103.3924,89204.49
2020-02-21,123034.XSHE,通光转债,820.0,108.562,101.448,89020.84
2020-02-21,128049.XSHE,华源转债,780.0,114.79,106.4958,89536.2
2020-02-21,128082.XSHE,华锋转债,790.0,116.03,112.7082,91663.7
2020-02-21,128091.XSHE,新天转债,760.0,116.499,112.5617,88539.24
2020-02-21,128079.XSHE,英联转债,620.0,142.08,133.2146,88089.6
2020-02-21,123037.XSHE,新莱转债,720.0,126.547,106.997,91113.84
2020-02-21,123030.XSHE,九洲转债,790.0,115.077,107.39,90910.83
2020-02-21,128069.XSHE,华森转债,750.0,117.1,114.2519,87825.0
2020-02-21,113561.XSHG,正裕转债,800.0,113.51,106.6494,90808.0
2020-02-21,128085.XSHE,鸿达转债,730.0,131.5,114.5,95995.0
2020-02-21,113541.XSHG,荣晟转债,820.0,109.42,106.0398,89724.4
2020-02-21,128087.XSHE,孚日转债,770.0,118.183,110.592,91000.91
2020-02-21,113546.XSHG,迪贝转债,830.0,108.73,102.9386,90245.9
2020-02-21,113549.XSHG,白电转债,810.0,109.65,106.62,88816.5
2020-02-21,123042.XSHE,银河转债,780.0,116.081,111.31,90543.18
2020-02-24,113536.XSHG,三星转债,720.0,125.01,102.3754,90007.2
2020-02-24,123026.XSHE,中环转债,770.0,117.03,111.3327,90113.1
2020-02-24,128066.XSHE,亚泰转债,810.0,112.011,108.2447,90728.91
2020-02-24,128025.XSHE,特一转债,760.0,119.01,112.9252,90447.6
2020-02-24,128076.XSHE,金轮转债,820.0,109.686,103.4691,89942.52
2020-02-24,123034.XSHE,通光转债,820.0,111.5,101.448,91430.0
2020-02-24,128049.XSHE,华源转债,780.0,116.875,106.4958,91162.5
2020-02-24,128091.XSHE,新天转债,780.0,116.32,112.658,90729.6
2020-02-24,128079.XSHE,英联转债,640.0,140.201,133.4329,89728.64
2020-02-24,123037.XSHE,新莱转债,720.0,128.01,106.997,92167.2
2020-02-24,123030.XSHE,九洲转债,790.0,115.4,107.39,91166.0
2020-02-24,128069.XSHE,华森转债,770.0,117.99,114.349,90852.3
2020-02-24,113561.XSHG,正裕转债,800.0,113.02,106.6494,90416.0
2020-02-24,128085.XSHE,鸿达转债,700.0,130.517,114.5,91361.9
2020-02-24,113541.XSHG,荣晟转债,820.0,110.51,106.0398,90618.2
2020-02-24,128087.XSHE,孚日转债,770.0,118.0,110.592,90860.0
2020-02-24,113546.XSHG,迪贝转债,830.0,108.85,102.9386,90345.5
2020-02-24,123042.XSHE,银河转债,780.0,115.716,111.31,90258.48
2020-02-24,128051.XSHE,光华转债,730.0,122.949,122.949,89752.77
2020-02-24,127007.XSHE,湖广转债,690.0,131.2,131.2,90528.0
2020-02-25,113536.XSHG,三星转债,720.0,121.5,102.3754,87480.0
2020-02-25,123026.XSHE,中环转债,770.0,115.4,111.3327,88858.0
2020-02-25,128066.XSHE,亚泰转债,810.0,113.031,108.2447,91555.11
2020-02-25,128025.XSHE,特一转债,760.0,118.149,112.9252,89793.24
2020-02-25,128076.XSHE,金轮转债,820.0,108.701,103.4691,89134.82
2020-02-25,123034.XSHE,通光转债,820.0,111.05,101.448,91061.0
2020-02-25,128049.XSHE,华源转债,780.0,114.899,106.4958,89621.22
2020-02-25,128091.XSHE,新天转债,780.0,115.9,112.658,90402.0
2020-02-25,128079.XSHE,英联转债,640.0,139.4,133.4329,89216.0
2020-02-25,123037.XSHE,新莱转债,720.0,127.53,106.997,91821.6
2020-02-25,123030.XSHE,九洲转债,790.0,114.521,107.39,90471.59
2020-02-25,128069.XSHE,华森转债,770.0,119.953,114.349,92363.81
2020-02-25,113561.XSHG,正裕转债,800.0,113.01,106.6494,90408.0
2020-02-25,128085.XSHE,鸿达转债,700.0,128.5,114.5,89950.0
2020-02-25,113541.XSHG,荣晟转债,820.0,111.12,106.0398,91118.4
2020-02-25,128087.XSHE,孚日转债,770.0,119.25,110.592,91822.5
2020-02-25,113546.XSHG,迪贝转债,830.0,108.37,102.9386,89947.1
2020-02-25,123042.XSHE,银河转债,780.0,115.8,111.31,90324.0
2020-02-25,128051.XSHE,光华转债,730.0,123.588,122.949,90219.24
2020-02-25,127007.XSHE,湖广转债,690.0,131.2,131.2,90528.0
2020-02-26,113536.XSHG,三星转债,720.0,118.43,102.3754,85269.6
2020-02-26,123026.XSHE,中环转债,770.0,114.299,111.3327,88010.23
2020-02-26,128066.XSHE,亚泰转债,810.0,113.001,108.2447,91530.81
2020-02-26,128025.XSHE,特一转债,760.0,118.5,112.9252,90060.0
2020-02-26,128076.XSHE,金轮转债,820.0,107.8,103.4691,88396.0
2020-02-26,123034.XSHE,通光转债,820.0,109.922,101.448,90136.04
2020-02-26,128049.XSHE,华源转债,780.0,112.71,106.4958,87913.8
2020-02-26,128091.XSHE,新天转债,780.0,114.7,112.658,89466.0
2020-02-26,128079.XSHE,英联转债,640.0,137.4,133.4329,87936.0
2020-02-26,123037.XSHE,新莱转债,720.0,122.7,106.997,88344.0
2020-02-26,123030.XSHE,九洲转债,790.0,113.81,107.39,89909.9
2020-02-26,128069.XSHE,华森转债,770.0,116.47,114.349,89681.9
2020-02-26,113561.XSHG,正裕转债,800.0,113.04,106.6494,90432.0
2020-02-26,128085.XSHE,鸿达转债,700.0,123.75,114.5,86625.0
2020-02-26,113541.XSHG,荣晟转债,820.0,110.36,106.0398,90495.2
2020-02-26,128087.XSHE,孚日转债,770.0,117.165,110.592,90217.05
2020-02-26,113546.XSHG,迪贝转债,830.0,107.21,102.9386,88984.3
2020-02-26,123042.XSHE,银河转债,780.0,116.448,111.31,90829.44
2020-02-26,128051.XSHE,光华转债,730.0,121.485,122.949,88684.05
2020-02-26,127007.XSHE,湖广转债,690.0,128.599,131.2,88733.31
2020-02-27,113536.XSHG,三星转债,720.0,118.67,102.3754,85442.4
2020-02-27,123026.XSHE,中环转债,770.0,114.887,111.3327,88462.99
2020-02-27,128066.XSHE,亚泰转债,810.0,113.298,108.2447,91771.38
2020-02-27,128025.XSHE,特一转债,760.0,117.24,112.9252,89102.4
2020-02-27,128076.XSHE,金轮转债,820.0,106.2,103.4691,87084.0
2020-02-27,123034.XSHE,通光转债,820.0,110.0,101.448,90200.0
2020-02-27,128049.XSHE,华源转债,780.0,112.48,106.4958,87734.4
2020-02-27,128091.XSHE,新天转债,780.0,113.901,112.658,88842.78
2020-02-27,128079.XSHE,英联转债,640.0,137.699,133.4329,88127.36
2020-02-27,123037.XSHE,新莱转债,720.0,122.666,106.997,88319.52
2020-02-27,123030.XSHE,九洲转债,790.0,114.02,107.39,90075.8
2020-02-27,128069.XSHE,华森转债,770.0,116.12,114.349,89412.4
2020-02-27,113561.XSHG,正裕转债,800.0,113.0,106.6494,90400.0
2020-02-27,128085.XSHE,鸿达转债,700.0,121.78,114.5,85246.0
2020-02-27,113541.XSHG,荣晟转债,820.0,110.61,106.0398,90700.2
2020-02-27,128087.XSHE,孚日转债,770.0,117.102,110.592,90168.54
2020-02-27,113546.XSHG,迪贝转债,830.0,107.26,102.9386,89025.8
2020-02-27,123042.XSHE,银河转债,780.0,116.504,111.31,90873.12
2020-02-27,128051.XSHE,光华转债,730.0,122.0,122.949,89060.0
2020-02-27,127007.XSHE,湖广转债,690.0,127.52,131.2,87988.8
2020-02-28,113536.XSHG,三星转债,720.0,116.5,102.3754,83880.0
2020-02-28,123026.XSHE,中环转债,770.0,112.02,111.3327,86255.4
2020-02-28,128066.XSHE,亚泰转债,810.0,110.673,108.2447,89645.13
2020-02-28,128025.XSHE,特一转债,760.0,114.3,112.9252,86868.0
2020-02-28,128076.XSHE,金轮转债,820.0,105.43,103.4691,86452.6
2020-02-28,123034.XSHE,通光转债,820.0,107.501,101.448,88150.82
2020-02-28,128049.XSHE,华源转债,780.0,110.11,106.4958,85885.8
2020-02-28,128091.XSHE,新天转债,780.0,111.0,112.658,86580.0
2020-02-28,128079.XSHE,英联转债,640.0,133.001,133.4329,85120.64
2020-02-28,123037.XSHE,新莱转债,720.0,121.1,106.997,87192.0
2020-02-28,123030.XSHE,九洲转债,790.0,110.6,107.39,87374.0
2020-02-28,128069.XSHE,华森转债,770.0,113.27,114.349,87217.9
2020-02-28,113561.XSHG,正裕转债,800.0,111.23,106.6494,88984.0
2020-02-28,128085.XSHE,鸿达转债,700.0,117.18,114.5,82026.0
2020-02-28,113541.XSHG,荣晟转债,820.0,108.26,106.0398,88773.2
2020-02-28,128087.XSHE,孚日转债,770.0,117.001,110.592,90090.77
2020-02-28,113546.XSHG,迪贝转债,830.0,106.6,102.9386,88478.0
2020-02-28,123042.XSHE,银河转债,780.0,112.0,111.31,87360.0
2020-02-28,128051.XSHE,光华转债,730.0,117.38,122.949,85687.4
2020-02-28,127007.XSHE,湖广转债,690.0,125.7,131.2,86733.0
2020-03-02,113536.XSHG,三星转债,740.0,118.83,102.8201,87934.2
2020-03-02,128025.XSHE,特一转债,760.0,115.7,112.9252,87932.0
2020-03-02,128076.XSHE,金轮转债,830.0,106.7,103.508,88561.0
2020-03-02,123034.XSHE,通光转债,820.0,109.61,101.448,89880.2
2020-03-02,128049.XSHE,华源转债,800.0,111.295,106.6158,89036.0
2020-03-02,128091.XSHE,新天转债,790.0,112.612,112.6574,88963.48
2020-03-02,128079.XSHE,英联转债,640.0,140.291,133.4329,89786.24
2020-03-02,123030.XSHE,九洲转债,790.0,112.51,107.39,88882.9
2020-03-02,128069.XSHE,华森转债,770.0,114.235,114.349,87960.95
2020-03-02,128085.XSHE,鸿达转债,740.0,120.15,114.8054,88911.0
2020-03-02,113541.XSHG,荣晟转债,810.0,110.61,106.0398,89594.1
2020-03-02,128087.XSHE,孚日转债,760.0,117.825,110.592,89547.0
2020-03-02,123042.XSHE,银河转债,780.0,113.823,111.31,88781.94
2020-03-02,128082.XSHE,华锋转债,770.0,114.202,114.202,87935.54
2020-03-02,123012.XSHE,万顺转债,730.0,121.011,121.011,88338.03
2020-03-02,113537.XSHG,文灿转债,740.0,119.05,119.05,88097.0
2020-03-02,123019.XSHE,中来转债,680.0,130.22,130.22,88549.6
2020-03-02,113527.XSHG,维格转债,860.0,102.3,102.3,87978.0
2020-03-02,128090.XSHE,汽模转2,650.0,136.513,136.513,88733.45
2020-03-02,113557.XSHG,森特转债,800.0,110.37,110.37,88296.0
2020-03-03,113536.XSHG,三星转债,740.0,117.8,102.8201,87172.0
2020-03-03,128025.XSHE,特一转债,760.0,115.777,112.9252,87990.52
2020-03-03,128076.XSHE,金轮转债,830.0,107.209,103.508,88983.47
2020-03-03,123034.XSHE,通光转债,820.0,109.808,101.448,90042.56
2020-03-03,128049.XSHE,华源转债,800.0,111.222,106.6158,88977.6
2020-03-03,128091.XSHE,新天转债,790.0,113.1,112.6574,89349.0
2020-03-03,128079.XSHE,英联转债,640.0,140.12,133.4329,89676.8
2020-03-03,123030.XSHE,九洲转债,790.0,114.435,107.39,90403.65
2020-03-03,128069.XSHE,华森转债,770.0,114.322,114.349,88027.94
2020-03-03,128085.XSHE,鸿达转债,740.0,123.37,114.8054,91293.8
2020-03-03,113541.XSHG,荣晟转债,810.0,110.08,106.0398,89164.8
2020-03-03,128087.XSHE,孚日转债,760.0,118.088,110.592,89746.88
2020-03-03,123042.XSHE,银河转债,780.0,114.62,111.31,89403.6
2020-03-03,128082.XSHE,华锋转债,770.0,114.62,114.202,88257.4
2020-03-03,123012.XSHE,万顺转债,730.0,121.291,121.011,88542.43
2020-03-03,113537.XSHG,文灿转债,740.0,122.7,119.05,90798.0
2020-03-03,123019.XSHE,中来转债,680.0,130.124,130.22,88484.32
2020-03-03,113527.XSHG,维格转债,860.0,102.9,102.3,88494.0
2020-03-03,128090.XSHE,汽模转2,650.0,138.5,136.513,90025.0
2020-03-03,113557.XSHG,森特转债,800.0,111.62,110.37,89296.0
2020-03-04,113536.XSHG,三星转债,740.0,117.75,102.8201,87135.0
2020-03-04,128025.XSHE,特一转债,760.0,115.482,112.9252,87766.32
2020-03-04,128076.XSHE,金轮转债,830.0,107.489,103.508,89215.87
2020-03-04,123034.XSHE,通光转债,820.0,109.734,101.448,89981.88
2020-03-04,128049.XSHE,华源转债,800.0,110.989,106.6158,88791.2
2020-03-04,128091.XSHE,新天转债,790.0,113.181,112.6574,89412.99
2020-03-04,128079.XSHE,英联转债,640.0,144.1,133.4329,92224.0
2020-03-04,123030.XSHE,九洲转债,790.0,114.784,107.39,90679.36
2020-03-04,128069.XSHE,华森转债,770.0,114.202,114.349,87935.54
2020-03-04,128085.XSHE,鸿达转债,740.0,124.48,114.8054,92115.2
2020-03-04,113541.XSHG,荣晟转债,810.0,110.64,106.0398,89618.4
2020-03-04,128087.XSHE,孚日转债,760.0,118.899,110.592,90363.24
2020-03-04,123042.XSHE,银河转债,780.0,114.483,111.31,89296.74
2020-03-04,128082.XSHE,华锋转债,770.0,114.251,114.202,87973.27
2020-03-04,123012.XSHE,万顺转债,730.0,121.149,121.011,88438.77
2020-03-04,113537.XSHG,文灿转债,740.0,121.92,119.05,90220.8
2020-03-04,123019.XSHE,中来转债,680.0,127.11,130.22,86434.8
2020-03-04,113527.XSHG,维格转债,860.0,102.81,102.3,88416.6
2020-03-04,128090.XSHE,汽模转2,650.0,137.595,136.513,89436.75
2020-03-04,113557.XSHG,森特转债,800.0,112.73,110.37,90184.0
2020-03-05,113536.XSHG,三星转债,740.0,118.06,102.8201,87364.4
2020-03-05,128025.XSHE,特一转债,760.0,116.574,112.9252,88596.24
2020-03-05,128076.XSHE,金轮转债,830.0,109.0,103.508,90470.0
2020-03-05,123034.XSHE,通光转债,820.0,117.4,101.448,96268.0
2020-03-05,128049.XSHE,华源转债,800.0,112.0,106.6158,89600.0
2020-03-05,128091.XSHE,新天转债,790.0,114.146,112.6574,90175.34
2020-03-05,128079.XSHE,英联转债,640.0,150.35,133.4329,96224.0
2020-03-05,123030.XSHE,九洲转债,790.0,118.985,107.39,93998.15
2020-03-05,128069.XSHE,华森转债,770.0,115.199,114.349,88703.23
2020-03-05,128085.XSHE,鸿达转债,740.0,125.804,114.8054,93094.96
2020-03-05,113541.XSHG,荣晟转债,810.0,112.06,106.0398,90768.6
2020-03-05,128087.XSHE,孚日转债,760.0,119.7,110.592,90972.0
2020-03-05,123042.XSHE,银河转债,780.0,115.177,111.31,89838.06
2020-03-05,128082.XSHE,华锋转债,770.0,115.111,114.202,88635.47
2020-03-05,123012.XSHE,万顺转债,730.0,123.5,121.011,90155.0
2020-03-05,113537.XSHG,文灿转债,740.0,123.55,119.05,91427.0
2020-03-05,123019.XSHE,中来转债,680.0,124.311,130.22,84531.48
2020-03-05,113527.XSHG,维格转债,860.0,103.63,102.3,89121.8
2020-03-05,128090.XSHE,汽模转2,650.0,140.0,136.513,91000.0
2020-03-05,113557.XSHG,森特转债,800.0,114.14,110.37,91312.0
2020-03-06,113536.XSHG,三星转债,740.0,119.8,102.8201,88652.0
2020-03-06,128025.XSHE,特一转债,760.0,117.608,112.9252,89382.08
2020-03-06,128076.XSHE,金轮转债,830.0,110.08,103.508,91366.4
2020-03-06,123034.XSHE,通光转债,820.0,114.831,101.448,94161.42
2020-03-06,128049.XSHE,华源转债,800.0,112.3,106.6158,89840.0
2020-03-06,128091.XSHE,新天转债,790.0,115.1,112.6574,90929.0
2020-03-06,128079.XSHE,英联转债,640.0,153.0,133.4329,97920.0
2020-03-06,123030.XSHE,九洲转债,790.0,117.66,107.39,92951.4
2020-03-06,128069.XSHE,华森转债,770.0,116.801,114.349,89936.77
2020-03-06,128085.XSHE,鸿达转债,740.0,123.886,114.8054,91675.64
2020-03-06,113541.XSHG,荣晟转债,810.0,113.0,106.0398,91530.0
2020-03-06,128087.XSHE,孚日转债,760.0,123.1,110.592,93556.0
2020-03-06,123042.XSHE,银河转债,780.0,115.07,111.31,89754.6
2020-03-06,128082.XSHE,华锋转债,770.0,115.902,114.202,89244.54
2020-03-06,123012.XSHE,万顺转债,730.0,123.002,121.011,89791.46
2020-03-06,113537.XSHG,文灿转债,740.0,123.8,119.05,91612.0
2020-03-06,123019.XSHE,中来转债,680.0,123.91,130.22,84258.8
2020-03-06,113527.XSHG,维格转债,860.0,108.41,102.3,93232.6
2020-03-06,128090.XSHE,汽模转2,650.0,140.0,136.513,91000.0
2020-03-06,113557.XSHG,森特转债,800.0,114.14,110.37,91312.0
2020-03-09,113536.XSHG,三星转债,750.0,118.64,103.0311,88980.0
2020-03-09,128025.XSHE,特一转债,760.0,117.305,112.9252,89151.8
2020-03-09,123034.XSHE,通光转债,780.0,115.3,101.448,89934.0
2020-03-09,128049.XSHE,华源转债,810.0,110.123,106.6591,89199.63
2020-03-09,128091.XSHE,新天转债,790.0,113.801,112.6574,89902.79
2020-03-09,123030.XSHE,九洲转债,780.0,115.486,107.39,90079.08
2020-03-09,128069.XSHE,华森转债,770.0,116.423,114.349,89645.71
2020-03-09,128085.XSHE,鸿达转债,740.0,119.63,114.8054,88526.2
2020-03-09,113541.XSHG,荣晟转债,810.0,110.33,106.0398,89367.3
2020-03-09,128087.XSHE,孚日转债,750.0,120.001,110.592,90000.75
2020-03-09,128082.XSHE,华锋转债,790.0,113.028,114.1723,89292.12
2020-03-09,123012.XSHE,万顺转债,750.0,118.999,120.9573,89249.25
2020-03-09,113527.XSHG,维格转债,840.0,106.86,102.3,89762.4
2020-03-09,123014.XSHE,凯发转债,750.0,118.441,118.441,88830.75
2020-03-09,128039.XSHE,三力转债,710.0,125.5,125.5,89105.0
2020-03-09,113517.XSHG,曙光转债,720.0,122.62,122.62,88286.4
2020-03-09,123027.XSHE,蓝晓转债,710.0,125.15,125.15,88856.5
2020-03-09,123026.XSHE,中环转债,760.0,116.0,116.0,88160.0
2020-03-09,113546.XSHG,迪贝转债,810.0,108.91,108.91,88217.1
2020-03-09,123037.XSHE,新莱转债,680.0,131.201,131.201,89216.68
2020-03-10,113536.XSHG,三星转债,750.0,118.98,103.0311,89235.0
2020-03-10,128025.XSHE,特一转债,760.0,116.135,112.9252,88262.6
2020-03-10,123034.XSHE,通光转债,780.0,130.601,101.448,101868.78
2020-03-10,128049.XSHE,华源转债,810.0,110.75,106.6591,89707.5
2020-03-10,128091.XSHE,新天转债,790.0,115.083,112.6574,90915.57
2020-03-10,123030.XSHE,九洲转债,780.0,120.0,107.39,93600.0
2020-03-10,128069.XSHE,华森转债,770.0,115.188,114.349,88694.76
2020-03-10,128085.XSHE,鸿达转债,740.0,122.991,114.8054,91013.34
2020-03-10,113541.XSHG,荣晟转债,810.0,110.91,106.0398,89837.1
2020-03-10,128087.XSHE,孚日转债,750.0,120.5,110.592,90375.0
2020-03-10,128082.XSHE,华锋转债,790.0,114.299,114.1723,90296.21
2020-03-10,123012.XSHE,万顺转债,750.0,121.999,120.9573,91499.25
2020-03-10,113527.XSHG,维格转债,840.0,104.62,102.3,87880.8
2020-03-10,123014.XSHE,凯发转债,750.0,120.0,118.441,90000.0
2020-03-10,128039.XSHE,三力转债,710.0,127.6,125.5,90596.0
2020-03-10,113517.XSHG,曙光转债,720.0,124.13,122.62,89373.6
2020-03-10,123027.XSHE,蓝晓转债,710.0,127.9,125.15,90809.0
2020-03-10,123026.XSHE,中环转债,760.0,117.743,116.0,89484.68
2020-03-10,113546.XSHG,迪贝转债,810.0,109.45,108.91,88654.5
2020-03-10,123037.XSHE,新莱转债,680.0,135.7,131.201,92276.0
2020-03-11,113536.XSHG,三星转债,750.0,118.33,103.0311,88747.5
2020-03-11,128025.XSHE,特一转债,760.0,115.991,112.9252,88153.16
2020-03-11,123034.XSHE,通光转债,780.0,134.57,101.448,104964.6
2020-03-11,128049.XSHE,华源转债,810.0,111.29,106.6591,90144.9
2020-03-11,128091.XSHE,新天转债,790.0,115.431,112.6574,91190.49
2020-03-11,123030.XSHE,九洲转债,780.0,119.01,107.39,92827.8
2020-03-11,128069.XSHE,华森转债,770.0,114.34,114.349,88041.8
2020-03-11,128085.XSHE,鸿达转债,740.0,122.109,114.8054,90360.66
2020-03-11,113541.XSHG,荣晟转债,810.0,110.86,106.0398,89796.6
2020-03-11,128087.XSHE,孚日转债,750.0,122.389,110.592,91791.75
2020-03-11,128082.XSHE,华锋转债,790.0,114.622,114.1723,90551.38
2020-03-11,123012.XSHE,万顺转债,750.0,122.058,120.9573,91543.5
2020-03-11,113527.XSHG,维格转债,840.0,104.9,102.3,88116.0
2020-03-11,123014.XSHE,凯发转债,750.0,121.7,118.441,91275.0
2020-03-11,128039.XSHE,三力转债,710.0,126.99,125.5,90162.9
2020-03-11,113517.XSHG,曙光转债,720.0,123.27,122.62,88754.4
2020-03-11,123027.XSHE,蓝晓转债,710.0,126.538,125.15,89841.98
2020-03-11,123026.XSHE,中环转债,760.0,118.741,116.0,90243.16
2020-03-11,113546.XSHG,迪贝转债,810.0,109.02,108.91,88306.2
2020-03-11,123037.XSHE,新莱转债,680.0,132.7,131.201,90236.0
2020-03-12,113536.XSHG,三星转债,750.0,118.21,103.0311,88657.5
2020-03-12,128025.XSHE,特一转债,760.0,115.229,112.9252,87574.04
2020-03-12,123034.XSHE,通光转债,780.0,160.0,101.448,124800.0
2020-03-12,128049.XSHE,华源转债,810.0,109.86,106.6591,88986.6
2020-03-12,128091.XSHE,新天转债,790.0,115.0,112.6574,90850.0
2020-03-12,123030.XSHE,九洲转债,780.0,127.0,107.39,99060.0
2020-03-12,128069.XSHE,华森转债,770.0,113.331,114.349,87264.87
2020-03-12,128085.XSHE,鸿达转债,740.0,119.895,114.8054,88722.3
2020-03-12,113541.XSHG,荣晟转债,810.0,110.13,106.0398,89205.3
2020-03-12,128087.XSHE,孚日转债,750.0,120.802,110.592,90601.5
2020-03-12,128082.XSHE,华锋转债,790.0,113.669,114.1723,89798.51
2020-03-12,123012.XSHE,万顺转债,750.0,120.002,120.9573,90001.5
2020-03-12,113527.XSHG,维格转债,840.0,105.22,102.3,88384.8
2020-03-12,123014.XSHE,凯发转债,750.0,120.11,118.441,90082.5
2020-03-12,128039.XSHE,三力转债,710.0,125.675,125.5,89229.25
2020-03-12,113517.XSHG,曙光转债,720.0,121.51,122.62,87487.2
2020-03-12,123027.XSHE,蓝晓转债,710.0,125.226,125.15,88910.46
2020-03-12,123026.XSHE,中环转债,760.0,117.69,116.0,89444.4
2020-03-12,113546.XSHG,迪贝转债,810.0,109.01,108.91,88298.1
2020-03-12,123037.XSHE,新莱转债,680.0,133.92,131.201,91065.6
2020-03-13,113536.XSHG,三星转债,750.0,117.62,103.0311,88215.0
2020-03-13,128025.XSHE,特一转债,760.0,114.858,112.9252,87292.08
2020-03-13,123034.XSHE,通光转债,780.0,217.0,101.448,169260.0
2020-03-13,128049.XSHE,华源转债,810.0,110.77,106.6591,89723.7
2020-03-13,128091.XSHE,新天转债,790.0,124.6,112.6574,98434.0
2020-03-13,123030.XSHE,九洲转债,780.0,121.5,107.39,94770.0
2020-03-13,128069.XSHE,华森转债,770.0,114.59,114.349,88234.3
2020-03-13,128085.XSHE,鸿达转债,740.0,118.801,114.8054,87912.74
2020-03-13,113541.XSHG,荣晟转债,810.0,109.58,106.0398,88759.8
2020-03-13,128087.XSHE,孚日转债,750.0,122.377,110.592,91782.75
2020-03-13,128082.XSHE,华锋转债,790.0,112.83,114.1723,89135.7
